_address,_time,_date,_type,_body,_read,_service_center,Label
TX-JZKMKZ,"Nov 09, 2024 13:06:09",1.73116E+12,1,"Hey, are we still meeting at 12pm tomorrow?",0,9.13127E+11,personal
TX-JUCWUI,"Oct 22, 2024 17:24:38",1.72962E+12,1,"Hey, are we still meeting at 5am tomorrow?",0,9.18374E+11,personal
TX-JFPJCQ,"May 21, 2023 14:11:28",1.68468E+12,1,A/c *3013 Credited with Rs.3688 on 08-09-2025. Avl Bal: Rs.17967.,0,9.17425E+11,bank
TX-GXFODU,"Aug 16, 2025 02:22:35",1.75531E+12,1,A/c *7858 Credited with Rs.3277 on 08-09-2025. Avl Bal: Rs.29314.,0,9.13837E+11,bank
9157575625,"May 1, 2025 11:48:57",1.74608E+12,1,Your LinkedIn verification code is 462767.,0,9.17012E+11,other
TX-RMLKJG,"Dec 08, 2023 12:29:50",1.70204E+12,1,"Dear Customer, your FD of Rs.4108 matures on 15-09-2025.",0,9.1755E+11,bank
TX-RFFNYP,"Dec 25, 2023 12:29:49",1.70351E+12,1,Don’t forget to bring the notes for class.,0,9.15567E+11,personal
TX-GIFEYK,"Oct 02, 2023 09:08:14",1.69624E+12,1,Can you call me back when you’re free?,0,9.15203E+11,personal
TX-HNTEEJ,"Jan 27, 2024 13:51:32",1.70636E+12,1,"Hey, are we still meeting at 6am tomorrow?",0,9.12249E+11,personal
TX-CJZGPO,"Sep 08, 2023 23:53:33",1.69422E+12,1,Recharge successful for Rs.4611. Validity: 100 days.,0,9.12433E+11,other
AA-650002,"Apr 18, 2025 10:13:00",1.74495E+12,1,"REMINDER: Airtel unlimited pack has expired on 6302XXX493 . Recharge now with Rs799 & get UL calls, 1.5GB data/day, 100 SMS/day & 23+ OTTs with Airtel Xstream Play?for 84 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19831E+11,spam
TX-TKXWJH,"Apr 20, 2024 18:42:16",1.71364E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.19453E+11,personal
AA-AIRTEL,"Apr 23, 2025 21:11:19",1.74542E+12,1,"Due to no recharge, Airtel services on 6302080493 are not working. To restart, recharge with an Unlimited pack NOW i.airtel.in/FDPNew Ignore if recharged",0,9.19831E+11,spam
VM-MBUNIV-T,"Aug 1, 2025 09:18:30",1.75402E+12,1,"Dear Parent, MAILE VENU MADHAV . is absent on 01-Aug-2025 - Mohan Babu University",0,9.17013E+11,personal
TX-NNXZUN,"Oct 15, 2024 21:49:54",1.72903E+12,1,A/c *9607 Debited for Rs.92 on 15-09-2025. Avl Bal: Rs.19153.,0,9.14697E+11,bank
AA-AIRTEL,"Jun 5, 2025 13:47:49",1.74911E+12,1,"Alert Day 1: Outgoing service is blocked for your Airtel number. To restart, please recharge. Incoming service will also get blocked in next 7 days: u.airtel.in/FDP1",0,9.19845E+11,spam
TX-VHHBKD,"Dec 24, 2023 22:18:45",1.70346E+12,1,Can you call me back when you’re free?,0,9.1438E+11,personal
TX-KWQPPI,"Sep 03, 2024 23:42:59",1.72541E+12,1,Your loan of Rs.752 is pre-approved. Call +917545945927 today.,0,9.16356E+11,spam
TX-GAFZJC,"Oct 24, 2024 03:02:55",1.72974E+12,1,Can you call me back when you’re free?,0,9.11254E+11,personal
TX-CYMUEM,"Aug 23, 2023 09:18:02",1.69278E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.13818E+11,personal
TX-FAUMCP,"Feb 23, 2023 04:30:14",1.67713E+12,1,Your courier with tracking ID TRK623581 will be delivered today.,0,9.12753E+11,other
AA-AIRTEL-S,"Aug 29, 2025 13:03:07",1.75645E+12,1,"ALERT: Incoming service including OTPs will stop from tonight on your Airtel number. To continue services, please recharge NOW. https://u.airtel.in/FDP1",0,9.19845E+11,spam
TX-KMUHKI,"Jan 05, 2023 16:18:38",1.67294E+12,1,Subscription renewed successfully for Rs.3194. Enjoy services.,0,9.12357E+11,other
VM-MBUNIV-T,"Jul 31, 2025 08:37:29",1.75393E+12,1,"Dear Parent, MAILE VENU MADHAV . is absent on 31-Jul-2025 - Mohan Babu University",0,9.17012E+11,personal
TX-GRXDEJ,"Dec 24, 2023 17:14:13",1.70344E+12,1,A/c *8374 Credited with Rs.3613 on 14-09-2025. Avl Bal: Rs.33975.,0,9.15544E+11,bank
TX-UCRLHC,"Nov 14, 2024 16:42:48",1.7316E+12,1,Congratulations! You have won a lottery of Rs.3130. Claim now at www.offer508.com,0,9.14656E+11,spam
TX-WQCAIM,"Nov 22, 2024 15:34:41",1.73229E+12,1,Let’s catch up over coffee at library.,0,9.18874E+11,personal
JX-UNIONB-S,"Jun 15, 2025 14:04:32",1.74998E+12,1,"A/c *1739 Debited for Rs:40.00 on 15-06-2025 14:04:22 by Mob Bk ref no 516671066589 Avl Bal Rs:125.17.If not you, Call 1800222243 -Union Bank of India",0,9.17019E+11,bank
TX-RJAMAW,"Nov 20, 2023 12:17:54",1.70048E+12,1,Your loan of Rs.958 is pre-approved. Call +919891871200 today.,0,9.1315E+11,spam
TX-BDAIAA,"Jul 11, 2024 17:38:55",1.72072E+12,1,A/c *8368 Debited for Rs.2789 on 21-09-2025. Avl Bal: Rs.8916.,0,9.14586E+11,bank
TX-KFXAVE,"Apr 16, 2024 01:04:21",1.71323E+12,1,Your courier with tracking ID TRK436259 will be delivered today.,0,9.13826E+11,other
TX-GERYQB,"Feb 27, 2024 19:30:06",1.70906E+12,1,Congratulations! You have won a lottery of Rs.4752. Claim now at www.offer798.com,0,9.1963E+11,spam
TX-AGKNNT,"May 11, 2024 04:15:37",1.7154E+12,1,Win a smartphone! Register at www.offer197.com now,0,9.16121E+11,spam
TX-LYLYLH,"Aug 30, 2025 11:37:16",1.75655E+12,1,Your OTP for transaction at Paytm is 684825. Valid for 5 mins.,0,9.12526E+11,bank
BP-BOBSMS-S,"May 17, 2025 11:32:48",1.74746E+12,1,"We have not received payment of Rs.38076.29 for A/C XX1752, which is overdue as on 150525. The default is being reported to Credit info Co, which may adversely impact your credit score -BOB",0,9.19479E+11,spam
TX-NGOTCC,"Dec 11, 2024 20:57:07",1.73395E+12,1,Reminder: Your bill of Rs.2138 is due on 20-09-2025.,0,9.16743E+11,other
TX-TVHNPT,"Mar 20, 2023 18:45:51",1.67934E+12,1,Can you call me back when you’re free?,0,9.13137E+11,personal
TX-AWNVEF,"Nov 27, 2024 06:14:15",1.73269E+12,1,Free recharge of Rs.3772. Click www.offer779.com to claim instantly,0,9.1592E+11,spam
TX-GQXTRD,"Apr 26, 2024 10:22:43",1.71413E+12,1,Win a smartphone! Register at www.offer901.com now,0,9.1261E+11,spam
JD-ANGONE,"Apr 11, 2025 14:53:51",1.74436E+12,1,"Dear customer, 985435 is your one time password (OTP). Please do not share the OTP with others. /2G0kdZqAer Regards, Team Angel One",0,9.17011E+11,other
TX-CPIDGG,"Nov 28, 2023 11:22:24",1.70117E+12,1,Can you call me back when you’re free?,0,9.11589E+11,personal
TX-QJFWVQ,"Mar 10, 2024 23:37:25",1.71011E+12,1,Your OTP for transaction at Amazon is 967162. Valid for 5 mins.,0,9.17777E+11,bank
JM-620016-P,"Jun 22, 2025 16:11:59",1.75059E+12,1,"Recharge now Jio no 9391787607 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",0,9.17021E+11,spam
AA-650002-P,"Jun 10, 2025 11:54:39",1.74954E+12,1,"Alert for 6302XXX493 ! Recharge with Rs299 Airtel pack to get UL calls, 1.5GB data/day, 100 SMS/day & (Aha,SonyLiv,Lionsgate & 20+ OTTs) with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19831E+11,spam
JA-JIOINF,"Apr 26, 2025 09:20:40",1.74564E+12,1,Your plan for Jio number 9391787607 is expiring today. Recharge IMMEDIATELY to enjoy continued services.,0,9.19014E+11,spam
TX-WWJQEA,"Apr 30, 2023 22:14:06",1.68289E+12,1,Can you call me back when you’re free?,0,9.12426E+11,personal
TX-SOJHPN,"Apr 20, 2023 21:02:42",1.68202E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.18762E+11,personal
TX-LPDEQG,"Jul 19, 2025 03:13:51",1.75289E+12,1,Let’s catch up over coffee at park.,0,9.1184E+11,personal
TX-TMGWXX,"Jul 21, 2024 22:28:57",1.7216E+12,1,Free recharge of Rs.2558. Click www.offer173.com to claim instantly,0,9.16533E+11,spam
TX-GTKSOR,"Sep 06, 2024 14:40:03",1.72563E+12,1,Your order #44450 has been shipped. Track here: www.offer900.com,0,9.18252E+11,other
TX-EYWCRK,"Aug 16, 2024 06:14:20",1.72379E+12,1,Subscription renewed successfully for Rs.4232. Enjoy services.,0,9.15944E+11,other
AA-650001-P,"Jun 23, 2025 13:55:35",1.75067E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs249 Airtel pack to get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19831E+11,spam
AA-650001-P,"Jun 27, 2025 15:24:12",1.75102E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs249 Airtel pack to get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19891E+11,spam
CP-PWCURJ,"Apr 1, 2025 17:38:16",1.74351E+12,1,9047 is your OTP for login/signup at CuriousJr. This OTP will only be valid for 10 minutes LGLTHlkhdf9  - CuriousJr  @www.curiousjr.com #9047,0,9.11726E+11,other
JK-UNIONB-S,"Jun 22, 2025 19:20:29",1.7506E+12,1,"Dear Customer,lien of Rs.29.5 has been marked on your A/c **01739 due to Charges on 22-06-2025 19:20:21.5344.Union Bank of India",1,9.17003E+11,spam
JD-620040,"Apr 14, 2025 15:16:12",1.74462E+12,1,"Gift Digital Connectivity with JioBharat 4G phones! Starting at just Rs.699. Enjoy live TV, UPI payments, and access to new movies, cricket and shows. Go ahead gift your loved ones today Buy Now https://bit.ly/3Kia4Rx",0,9.17011E+11,spam
TX-WORWJX,"May 28, 2025 13:32:57",1.74844E+12,1,Your courier with tracking ID TRK350058 will be delivered today.,0,9.12568E+11,other
TX-HGKXHL,"Jun 15, 2024 16:12:02",1.71847E+12,1,Limited time offer! Get 58% off on all items. Visit www.offer787.com,0,9.11135E+11,spam
TX-DGGRQJ,"Jun 19, 2025 18:22:08",1.75036E+12,1,Your OTP for transaction at Google Play is 256194. Valid for 5 mins.,0,9.16972E+11,bank
TX-CLQOWW,"Jun 01, 2025 02:50:55",1.74875E+12,1,Don’t forget to bring the notes for class.,0,9.19152E+11,personal
TX-LJUEUQ,"Nov 24, 2023 13:51:52",1.70083E+12,1,A/c *3787 has insufficient funds for transaction of Rs.1209.,0,9.11466E+11,bank
TX-JNQHDX,"Dec 20, 2023 20:09:28",1.7031E+12,1,Subscription renewed successfully for Rs.2791. Enjoy services.,0,9.17778E+11,other
TX-UCHCZX,"Jul 12, 2025 02:59:16",1.75229E+12,1,Reminder: Your bill of Rs.994 is due on 07-10-2025.,0,9.18258E+11,other
TX-YKXKPC,"Apr 05, 2025 00:43:06",1.74381E+12,1,A/c *9814 Credited with Rs.3396 on 27-09-2025. Avl Bal: Rs.38194.,0,9.19123E+11,bank
TX-OLGWXW,"Apr 16, 2023 18:38:41",1.68167E+12,1,A/c *2540 Debited for Rs.4522 on 08-09-2025. Avl Bal: Rs.13295.,0,9.1726E+11,bank
AA-650002-P,"Jun 24, 2025 12:18:46",1.75075E+12,1,"Alert for 6302XXX493 ! Recharge with Rs299 Airtel pack to get UL calls, 1.5GB data/day, 100 SMS/day & (Aha,SonyLiv,Lionsgate & 20+ OTTs) with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19831E+11,spam
TX-LHLPPW,"Jul 20, 2023 02:41:36",1.68982E+12,1,Recharge successful for Rs.1526. Validity: 267 days.,0,9.1011E+11,other
TX-ZFIOXL,"Aug 25, 2023 23:35:37",1.69301E+12,1,Your loan of Rs.3421 is pre-approved. Call +917999122318 today.,0,9.17929E+11,spam
TX-YMXVZW,"Jun 17, 2023 04:34:03",1.68698E+12,1,Reminder: Your bill of Rs.1325 is due on 07-10-2025.,0,9.14859E+11,other
TX-VWJREB,"Oct 21, 2024 13:41:28",1.72952E+12,1,Let’s catch up over coffee at Starbucks.,0,9.14682E+11,personal
TX-JDBMOM,"Oct 12, 2024 16:22:15",1.72875E+12,1,Can you call me back when you’re free?,0,9.13813E+11,personal
TX-HNKOLF,"Oct 10, 2024 16:16:26",1.72858E+12,1,Your order #21791 has been shipped. Track here: www.offer792.com,0,9.1292E+11,other
TX-NIIRDX,"Jun 08, 2025 03:42:32",1.74935E+12,1,Congratulations! You have won a lottery of Rs.702. Claim now at www.offer552.com,0,9.13642E+11,spam
AD-ARTLTV-T,"Aug 31, 2025 08:56:42",1.75661E+12,1,"Binge on blockbuster hits like Sarkar Season 5, The Extraordinary journey of the Fakir, HomeTown. Your Airtel Xstream Play access is NOW ACTIVE for the next 28 DAYS! Enjoy 20  OTTs - SonyLiv, LionsgatePlay & more! Limited time offer. Click Below! https://open.airtelxstream.in/Watch-Xstream",0,9.1984E+11,spam
TX-NPARAL,"Jan 24, 2025 10:45:37",1.73772E+12,1,Your loan of Rs.3009 is pre-approved. Call +916845567796 today.,0,9.10134E+11,spam
TX-XQCCVY,"Oct 11, 2023 03:08:55",1.69699E+12,1,Can you call me back when you’re free?,0,9.17468E+11,personal
TX-GNAAEY,"Jun 12, 2024 23:38:02",1.71824E+12,1,Congratulations! You have won a lottery of Rs.3014. Claim now at www.offer148.com,0,9.18067E+11,spam
TX-ITQGEX,"Apr 22, 2023 11:05:59",1.68216E+12,1,Don’t forget to bring the notes for class.,0,9.17637E+11,personal
JA-JioPay,"Apr 30, 2025 14:49:51",1.746E+12,1,"DAILY DATA USAGE ALERT! 50% of daily data used as on 30-Apr-25 14:49 ! Jio Number : 9391787607  Daily Data quota as per plan : 1.50 GB  For data saving tips, watch this video : http://tiny.jio.com/Savingtips",0,9.19014E+11,spam
TX-CDTSQK,"Jan 26, 2025 19:34:57",1.73792E+12,1,A/c *4533 has insufficient funds for transaction of Rs.689.,0,9.14365E+11,bank
AA-650003-P,"Jun 1, 2025 12:53:34",1.74876E+12,1,"Your Airtel pack on 6302XXX493 is about to expire! Recharge now with Rs199 to stay connected. Get unlimited calls, 2GB data & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19831E+11,spam
TX-XFKZBM,"Nov 29, 2023 01:10:44",1.70122E+12,1,A/c *9772 Credited with Rs.1057 on 16-09-2025. Avl Bal: Rs.44998.,0,9.14348E+11,bank
JA-JioPay-S,"Jun 22, 2025 14:38:57",1.75058E+12,1,"DAILY DATA USAGE ALERT! 50% of daily data used as on 22-Jun-25 14:38 ! Jio Number : 9391787607  Daily Data quota as per plan : 1.50 GB  For data saving tips, watch this video : http://tiny.jio.com/Savingtips To track your data balance and usage, click http://tiny.jio.com/mobile",1,9.19014E+11,spam
TX-OFOWXW,"Jun 25, 2025 11:11:45",1.75085E+12,1,Your OTP for transaction at Amazon is 291914. Valid for 5 mins.,0,9.19511E+11,bank
TX-YCQOIB,"Aug 01, 2024 15:54:01",1.72253E+12,1,A/c *7826 Credited with Rs.4911 on 23-09-2025. Avl Bal: Rs.43083.,0,9.15205E+11,bank
TX-GMQJRZ,"Jun 05, 2024 19:38:30",1.71762E+12,1,Your loan of Rs.3906 is pre-approved. Call +916227553855 today.,0,9.11428E+11,spam
TX-DCTVPS,"Jun 23, 2024 20:25:13",1.71917E+12,1,"Hey, are we still meeting at 2pm tomorrow?",0,9.15104E+11,personal
TX-ZBBVMA,"Jan 18, 2023 23:44:02",1.67409E+12,1,Free recharge of Rs.2429. Click www.offer454.com to claim instantly,0,9.12542E+11,spam
TX-PABQAP,"Jan 17, 2025 00:32:24",1.73707E+12,1,Congratulations! You have won a lottery of Rs.2154. Claim now at www.offer609.com,0,9.19124E+11,spam
AA-650003-P,"Jun 5, 2025 13:03:06",1.74911E+12,1,"REMINDER: Airtel unlimited pack has expired on 6302XXX493 . Recharge now with Rs199 to get unlimited calls, 2GB data & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19892E+11,spam
TX-DROOSA,"Nov 22, 2023 23:42:43",1.7007E+12,1,"Hey, are we still meeting at 3pm tomorrow?",0,9.17162E+11,personal
TX-QGQBCH,"Mar 21, 2025 19:29:18",1.74259E+12,1,A/c *1872 has insufficient funds for transaction of Rs.3324.,0,9.11497E+11,bank
TX-KJYNCJ,"Apr 04, 2025 04:32:39",1.74374E+12,1,A/c *3325 Debited for Rs.4473 on 20-09-2025. Avl Bal: Rs.31746.,0,9.15586E+11,bank
AA-650001,"Apr 25, 2025 16:21:18",1.74558E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs249 Airtel pack to get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.1984E+11,spam
AA-AIRTEL-P,"Jul 16, 2025 12:56:42",1.75265E+12,1,Smarter recharges start with Rs799 Airtel pack! 1.5GB/day + unlimited calls for 84 days - just Rs267/month. Click i.airtel.in/799_SILN,0,9.19891E+11,spam
TX-DAHEEO,"Aug 21, 2023 17:18:08",1.69264E+12,1,Recharge successful for Rs.803. Validity: 200 days.,0,9.17181E+11,other
AA-650003-P,"Aug 31, 2025 13:21:48",1.75663E+12,1,Your Airtel Prepaid pack on 6302XXX493 has expired! Recharge with Rs. 349 to enjoy below benefits for 28 days 1. Unlimited 5G data + 2GB/day 2. Unlimited calls 3. 100 SMS/day 4. Airtel Xstream Play Premium Recharge now Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech,0,9.19891E+11,spam
TX-HWTIHB,"Jan 20, 2025 08:11:03",1.73736E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.10479E+11,personal
JM-UNIONB-S,"Jun 20, 2025 21:04:29",1.75043E+12,1,"A/c *1739 Debited for Rs:20.00 on 20-06-2025 21:04:22 by Mob Bk ref no 553741510060 Avl Bal Rs:420.17.If not you, Call 1800222243 -Union Bank of India",1,9.17021E+11,bank
CP-JOBENT-S,"May 24, 2025 11:23:52",1.74807E+12,1,"Dear Maile Venu Madhav, you're selected for AIML career in IIT Hyderabad. Details https://m.9m.io/JOBENT/fn09w6y MentorBeep",1,9.1917E+13,spam
TX-GSOOAY,"Dec 21, 2023 03:10:23",1.70313E+12,1,A/c *2545 Debited for Rs.4406 on 21-09-2025. Avl Bal: Rs.34984.,0,9.17558E+11,bank
JK-UNIONB-S,"Aug 11, 2025 18:24:42",1.75492E+12,1,"A/c *1739 Debited for Rs:20.00 on 11-08-2025 18:24:34 by Mob Bk ref no 522385543439 Avl Bal Rs:34.34.If not you, Call 1800222243 -Union Bank of India",1,9.17003E+11,bank
TX-COULOO,"Mar 01, 2025 02:29:08",1.7408E+12,1,Win a smartphone! Register at www.offer108.com now,0,9.19006E+11,spam
TX-CTQFMB,"Jul 22, 2023 22:12:15",1.69006E+12,1,A/c *7487 Credited with Rs.4049 on 04-10-2025. Avl Bal: Rs.33060.,0,9.16785E+11,bank
VA-MBUNIV-T,"Aug 7, 2025 08:32:18",1.75454E+12,1,"Dear Parent, MAILE VENU MADHAV . is absent on 07-Aug-2025 - Mohan Babu University",0,9.17013E+11,personal
TX-ZTPTFI,"Oct 17, 2024 16:01:00",1.72918E+12,1,"Dear Customer, your FD of Rs.1043 matures on 26-09-2025.",0,9.15812E+11,bank
TX-PNAPFB,"Jul 12, 2025 05:07:41",1.7523E+12,1,Reminder: Your bill of Rs.4606 is due on 04-10-2025.,0,9.15849E+11,other
TX-XZJUVB,"Dec 15, 2023 14:50:46",1.70265E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.10704E+11,personal
TX-TOSFMX,"Oct 31, 2024 00:55:48",1.73034E+12,1,Can you call me back when you’re free?,0,9.18439E+11,personal
JK-UNIONB-S,"Aug 7, 2025 19:08:52",1.75457E+12,1,"A/c *1739 Debited for Rs:10.00 on 07-08-2025 19:08:43 by Mob Bk ref no 558513828396 Avl Bal Rs:699.34.If not you, Call 1800222243 -Union Bank of India",1,9.17003E+11,bank
TX-AJORUX,"Jan 08, 2025 04:10:52",1.73631E+12,1,Can you call me back when you’re free?,0,9.19434E+11,personal
TX-YQJPHG,"Jun 30, 2023 13:52:08",1.68813E+12,1,Recharge successful for Rs.828. Validity: 61 days.,0,9.13404E+11,other
TX-JUVPCF,"Oct 06, 2024 09:57:21",1.72821E+12,1,A/c *7285 has insufficient funds for transaction of Rs.3198.,0,9.11049E+11,bank
TX-PRGVVZ,"Jul 27, 2024 04:32:38",1.72205E+12,1,Your courier with tracking ID TRK829790 will be delivered today.,0,9.12187E+11,other
TX-TUTXQV,"Nov 15, 2023 08:10:34",1.70004E+12,1,Your courier with tracking ID TRK424358 will be delivered today.,0,9.14332E+11,other
TX-MFLYAC,"Mar 25, 2024 22:45:48",1.71141E+12,1,Don’t forget to bring the notes for class.,0,9.15242E+11,personal
TX-HPUUUP,"Mar 02, 2023 16:33:19",1.67777E+12,1,Let’s catch up over coffee at park.,0,9.17391E+11,personal
JK-PHONPE,"Apr 4, 2025 13:40:32",1.74375E+12,1,33829 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone. gZBmDyq76e3,0,9.17003E+11,other
TX-FDJABM,"Jul 09, 2024 03:56:33",1.7205E+12,1,Let’s catch up over coffee at Starbucks.,0,9.13821E+11,personal
JX-UNIONB,"Apr 20, 2025 09:22:12",1.74512E+12,1,A/c *1739 Credited for Rs:500.00 on 20-04-2025 09:22:00 by Mob Bk ref no 868229600472 Avl Bal Rs:503.64.Never Share OTP/PIN/CVV-Union Bank of India,0,9.17019E+11,bank
TX-CBNEXJ,"Jun 21, 2023 07:35:55",1.68733E+12,1,Your loan of Rs.1031 is pre-approved. Call +919655757196 today.,0,9.13146E+11,spam
TX-BSAHUR,"Jun 20, 2025 14:59:34",1.75043E+12,1,Let’s catch up over coffee at Starbucks.,0,9.13161E+11,personal
TX-JNYNCM,"Aug 19, 2023 02:39:03",1.69241E+12,1,Win a smartphone! Register at www.offer690.com now,0,9.15378E+11,spam
TX-GONKCS,"Oct 17, 2024 20:56:03",1.7292E+12,1,"Dear Customer, your FD of Rs.1240 matures on 28-09-2025.",0,9.14193E+11,bank
TX-OCQIXC,"Aug 13, 2023 23:48:03",1.69197E+12,1,A/c *7766 Debited for Rs.1953 on 21-09-2025. Avl Bal: Rs.23933.,0,9.12323E+11,bank
TX-PYHNXY,"Jan 30, 2023 21:59:03",1.67512E+12,1,Recharge successful for Rs.2283. Validity: 214 days.,0,9.18524E+11,other
TX-LZAPIV,"Nov 25, 2024 13:24:53",1.73254E+12,1,Limited time offer! Get 41% off on all items. Visit www.offer205.com,0,9.17394E+11,spam
TX-FTHKMP,"Jun 30, 2024 15:40:40",1.71976E+12,1,Reminder: Your bill of Rs.1126 is due on 16-09-2025.,0,9.1576E+11,other
TX-FAMQVM,"Oct 04, 2024 10:45:08",1.72804E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.1954E+11,personal
TX-DELYDB,"Apr 07, 2023 13:03:46",1.68087E+12,1,Your order #56214 has been shipped. Track here: www.offer901.com,0,9.18215E+11,other
TX-HGCHXC,"May 26, 2025 23:47:05",1.7483E+12,1,Reminder: Your bill of Rs.232 is due on 09-09-2025.,0,9.19405E+11,other
TX-HSXHRK,"Feb 17, 2023 14:16:28",1.67664E+12,1,Reminder: Your bill of Rs.238 is due on 23-09-2025.,0,9.15397E+11,other
AX-HIRPRO-S,"Jun 30, 2025 21:17:39",1.7513E+12,1,8E6B98 is your One Time Password. Don't share this with anyone. Regards MyCareernet. By-HirePro,0,9.17012E+11,other
